! R140 Conversion
! Date: 2024-08-14 14:49:36
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
1.02500000E+10      5.92824800E+1      3.17782800E+1      1.81206400E+1      5.36049800E-1      -6.64493800E-1      -1.60838000E-1
1.05000000E+10      5.97334800E+1      3.22152200E+1      1.88178600E+1      5.39317200E-1      -6.68138400E-1      -1.50090200E-1
1.07500000E+10      5.87895000E+1      3.26929400E+1      1.95516000E+1      5.56103000E-1      -6.66366000E-1      -1.41617000E-1
1.10000000E+10      5.74640400E+1      3.33268000E+1      2.03941800E+1      5.79963400E-1      -6.63238800E-1      -1.33291400E-1
1.12500000E+10      5.80888800E+1      3.34742400E+1      2.09499200E+1      5.76264600E-1      -6.66832200E-1      -1.24915800E-1
1.15000000E+10      5.52785600E+1      3.43093400E+1      2.19497600E+1      6.20671800E-1      -6.56648800E-1      -1.17879800E-1
1.17500000E+10      5.64197400E+1      3.35659800E+1      2.19410000E+1      5.94933000E-1      -6.63780800E-1      -1.12968200E-1
1.20000000E+10      5.38344200E+1      3.47213200E+1      2.31791000E+1      6.44966600E-1      -6.54923400E-1      -1.04597400E-1
1.22500000E+10      5.50667400E+1      3.32131000E+1      2.26341600E+1      6.03150400E-1      -6.61945400E-1      -1.03322800E-1
1.25000000E+10      5.20812200E+1      3.47396000E+1      2.41576200E+1      6.67048400E-1      -6.50434800E-1      -9.42373000E-2
1.27500000E+10      5.34051400E+1      3.37753800E+1      2.39568800E+1      6.32434400E-1      -6.57595600E-1      -9.12296000E-2
1.30000000E+10      5.09644600E+1      3.38047600E+1      2.44478400E+1      6.63325800E-1      -6.49951400E-1      -8.73875200E-2
1.32500000E+10      5.12277400E+1      3.54639800E+1      2.61410200E+1      6.92291000E-1      -6.50631400E-1      -7.60319400E-2
1.35000000E+10      5.12860200E+1      3.45943800E+1      2.59811600E+1      6.74545000E-1      -6.52126400E-1      -7.43125600E-2
1.37500000E+10      5.01805600E+1      3.70696000E+1      2.83556800E+1      7.38720600E-1      -6.48190200E-1      -6.12271400E-2
1.40000000E+10      5.04569200E+1      3.51838800E+1      2.74025400E+1      6.97327000E-1      -6.50911200E-1      -6.31016000E-2
